train/loss_simple_step,train/loss_vlb_step,train/loss_step,global_step,lr_abs,epoch,created_at
0.048022836446762085,0.00017462258983869106,0.048022836446762085,49.0,4.999999873689376e-05,0,2024-10-28 18:26:30.400770
0.47513002157211304,0.00297459214925766,0.47513002157211304,99.0,4.999999873689376e-05,0,2024-10-28 18:27:53.545231
0.2799980342388153,0.0010757457930594683,0.2799980342388153,149.0,4.999999873689376e-05,0,2024-10-28 18:29:16.006645
0.5015137195587158,0.003018590621650219,0.5015137195587158,199.0,4.999999873689376e-05,0,2024-10-28 18:30:39.546175
